,city,province,address,nearest_city
13492,Rochefort,namur,Rue de Navaugle 185,Namur
13493,Jambes,namur,Rue Pierre du Diable 29 5,Namur
13494,Namur,namur,Rue de la Dodane 6,Namur
13495,Jemelle,namur,Route de Forrières 7 G,Namur
13496,Falisolle,namur,Rue Saint-Roch 94,Charleroi
13497,Dave,namur,,Namur
13498,Namur,namur,Rue de la Dodane 6,Namur
13499,Dave,namur,,Namur
13500,Andenne,namur,Rue Saint-Roch 12,Namur
13501,Beauraing,namur,,Namur
13502,Dave,namur,,Namur
13503,Beauraing,namur,place méhul Givet France 4,Namur
13504,Rochefort,namur,Rue du Bonnier 20,Namur
13505,Dave,namur,,Namur
13506,Brûly,namur,Rue Grande 28 1,Charleroi
13507,Floreffe,namur,Rue Céléstin Hastir 74,Namur
13508,Pondrôme,namur,Rue de Bataille 14,Namur
13509,Jambes,namur,,Namur
13510,Laneffe,namur,Rue des Falaises 15,Charleroi
13511,Somzée,namur,Rue les Acacias 5,Charleroi
13512,Ciney,namur,,Namur
13513,Arsimont,namur,Rue Adjudant Roisin 29,Charleroi
13514,Rochefort,namur,Rue Devant Sauvenière 2,Namur
13515,Assesse,namur,Chaussée de Marche 39,Namur
13516,Rochefort,namur,rue du Tige 9,Namur
13517,Orchimont,namur,Rue du Château 86,Namur
13518,Romedenne,namur,,Charleroi
13519,Franière,namur,Rue de Floreffe 16a,Namur
13520,Naninne,namur,Rue Badoux 13,Namur
13521,Jambes,namur,Rue Mazy 181,Namur
13522,Rochefort,namur,Rue de la Reine Astrid 52,Namur
13523,Dave,namur,,Namur
13524,Courrière,namur,,Namur
13525,Andenne,namur,Rue de Perwez 34A,Namur
13526,Franière,namur,Rue de Floreffe 16a,Namur
13527,PHILIPPEVILLE,namur,,Charleroi
13528,Ohey,namur,Rue de Ciney 73,Namur
13529,Andenne,namur,Rue Bertrand,Namur
13530,Seilles,namur,Rue de Tramaka 185,Namur
13531,Lesve,namur,Rue de l'Eglise 40/2,Namur
13532,Andenne,namur,Rue Bertrand,Namur
13533,Sautour,namur,Rue Pont de Pierre 61,Charleroi
13534,Erpent,namur,Place Notre Dame de la Paix 2 19,Namur
13535,Mettet,namur,,Charleroi
13536,Biesme,namur,Rue de Pinon 6 et 6A,Charleroi
13537,Gochenée,namur,Rue de Vodelée 126,Namur
13538,Namur,namur,,Namur
13539,Bois-de-Villers,namur,Rue Léopold Crasset,Namur
13540,PHILIPPEVILLE,namur,Quartier du Pont De la Folie,Charleroi
13541,Villers-le-Gambon,namur,Rue de Givet 15,Charleroi
13542,Arsimont,namur,Rue Georges Deprez 3B,Charleroi
13543,Bois-de-Villers,namur,Rue Léopold Crasset,Namur
13544,Dinant,namur,,Namur
13545,Dinant,namur,Rue de la station 19,Namur
13546,Saint-Gérard,namur,Rue du Huitième Dragon 6A,Namur
13547,Gedinne,namur,Rue Raymond Gridlet 23,Namur
13548,Falisolle,namur,Rue de la Montagne 51,Charleroi
13549,Ciney,namur,,Namur
13550,Andenne,namur,Brun 23,Namur
13551,Brûly-de-Pesche,namur,Rue la Forestière 294,Charleroi
13552,Andenne,namur,Rue Emile Godfrind 36 0002,Namur
13553,Dourbes,namur,Fontaine Saint-Joseph 54,Charleroi
13554,PHILIPPEVILLE,namur,RUE DU MOULIN 213,Charleroi
13555,Mettet,namur,Rue Favauge 49,Namur
13556,Floreffe,namur,Rue De Prata Di Pordenone 22,Namur
13557,Jallet,namur,Rue Saint-Martin 10,Namur
13558,Gembloux,namur,Chaussée de Tirlemont 16 25,Namur
13559,Ciney,namur,,Namur
13560,Aublain,namur,grande 99,Charleroi
13561,Denée,namur,,Namur
13562,Gembloux,namur,,Namur
13563,Mettet,namur,Rue Albert 1er 38 A,Charleroi
13564,Malonne,namur,Rue de la Chapelle Lessire 9,Namur
13565,Andenne,namur,Rue Jules Larivière 138,Namur
13566,Floreffe,namur,Rue De Prata Di Pordenone 24,Namur
13567,Malonne,namur,Rue Bourgmestre Fernand Colon 27,Namur
13568,Malonne,namur,Chemin de Wépion 95,Namur
13569,Andenne,namur,Rue du Pont 4,Namur
13570,Ciney,namur,,Namur
13571,Beauraing,namur,rue de wiesme 6,Namur
13572,Namur,namur,Quai de l'Écluse 9 76,Namur
13573,Gembloux,namur,Rue Mazy 14,Namur
13574,Floreffe,namur,Rue De Prata Di Pordenone 45,Namur
13575,Floreffe,namur,Rue De Prata Di Pordenone 18,Namur
13576,Auvelais,namur,Clos du Mayeur 18,Charleroi
13577,Mettet,namur,,Charleroi
13578,Namur,namur,Rue Patenier 36,Namur
13579,Beauraing,namur,Rue de la Briqueterie 14 A,Namur
13580,Roly,namur,Allée des Robiniers 134 G,Charleroi
13581,Houyet,namur,Rue des Chirennes 6,Namur
13582,Walcourt,namur,Domaine les Petons 46,Charleroi
13583,Gembloux,namur,,Namur
13584,Sombreffe,namur,Rue Ardenelle 15,Namur
13585,Lives-sur-Meuse,namur,,Namur
13586,Annevoie-Rouillon,namur,Rue des Campagnes 30,Namur
13587,Somme-Leuze,namur,Quartier du Mayeur 52,Namur
13588,Hastière,namur,Route d'Inzemont 3 A,Namur
13589,Gedinne,namur,Rue Joseph Dubois 43,Namur
13590,Nafraiture,namur,Rue Sainte-Anne 5,Namur
13591,Bouvignes-sur-Meuse,namur,Rue de Meez 26,Namur
13592,Namur,namur,Quai de l'Ecluse 8 101,Namur
13593,Malonne,namur,Les Marlères 53,Namur
13594,Noiseux,namur,RUE DES BERGERONNETTES 61,Namur
13595,Beauraing,namur,,Namur
13596,Gembloux,namur,,Namur
13597,Namur,namur,,Namur
13598,Daussois,namur,,Charleroi
13599,Namur,namur,Rue Godefroid 38B,Namur
13600,Jemeppe-Sur-Sambre,namur,Rue Van Cutsem 54,Namur
13601,Fernelmont,namur,Route d'eghezee 36a,Namur
13602,Vedrin,namur,Avenue du Panorama 4 2,Namur
13603,Gedinne,namur,,Namur
13604,Jambes,namur,,Namur
13605,Assesse,namur,Chaussée de Marche 37,Namur
13606,Beauraing,namur,,Namur
13607,Dinant,namur,Place du Baillage 23,Namur
13608,Anthée,namur,bauduin 3,Namur
13609,Sclayn,namur,,Namur
13610,Andenne,namur,Chaussée Moncheur de Rieudotte 105,Namur
13611,Rochefort,namur,,Namur
13612,PHILIPPEVILLE,namur,,Charleroi
13613,Somme-Leuze,namur,Clos du Renard 15,Liege
13614,La Bruyère,namur,Rue de la Station 15,Namur
13615,Mettet,namur,Rue de Fenal 80,Namur
13616,Sorinnes,namur,Rue de Gorimont 2,Namur
13617,Somme-Leuze,namur,Rue Vieille-Route-de-Marche 11C,Liege
13618,Sambreville,namur,Place du 11 Novembre 26,Charleroi
13619,Rosée,namur,Rue du Herdal 153,Charleroi
13620,Thy-le-Château,namur,Rue de Berzée 78,Charleroi
13621,Clermont,namur,RUE DE BARBECON 22,Charleroi
13622,Hanzinne,namur,Rue des Fosses au Sable 6,Charleroi
13623,Sclayn,namur,Rue Fond des Vaux 324 B,Namur
13624,Rochefort,namur,Place Roi Albert 1er 30 /2.2,Namur
13625,Beauraing,namur,PLACE MEHUL 2 08600 GIVET FRANCE 2,Namur
13626,Beauraing,namur,,Namur
13627,Dinant,namur,rue des Libérateurs 4,Namur
13628,Bouvignes-sur-Meuse,namur,,Namur
13629,Gembloux,namur,Chaussée de Charleroi 71,Namur
13630,Jambes,namur,,Namur
13631,Namur,namur,Quai de l'Ecluse 5,Namur
13632,Namur,namur,Rue Général Michel 15,Namur
13633,Profondeville,namur,Chaussée de Dinant 120 1,Namur
13634,Pondrôme,namur,Rue de la Tannerie 14,Namur
13635,Vonêche,namur,,Namur
13636,Houyet,namur,Rue du Bâtis 56,Namur
13637,PHILIPPEVILLE,namur,Allée des Geais 50,Charleroi
13638,Hamois,namur,Rue des Genêts 46,Namur
13639,Wanlin,namur,Rue du Bâtis 56,Namur
13640,Gembloux,namur,Avenue du Levant 35,Namur
13641,Havelange,namur,,Namur
13642,Alle,namur,,Namur
13643,Neuville,namur,Allée des Rouges-Gorges 23,Charleroi
13644,Gembloux,namur,Rue Hambursin 60,Namur
13645,Namur,namur,,Namur
13646,Franière,namur,Rue de la Boulonnerie 1,Namur
13647,Fosses-la-Ville,namur,Rue du Gonoy 3,Namur
13648,Gembloux,namur,,Namur
13649,Tarcienne,namur,Rue des Caracoles 236,Charleroi
13650,Jambes,namur,Rue Mottiaux 56 1.1,Namur
13651,Gembloux,namur,,Namur
13652,Gembloux,namur,,Namur
13653,Sambreville,namur,RUE HAUT BATY 69,Charleroi
13654,Andenne,namur,Brun 23,Namur
13655,Auvelais,namur,De la bruyère 72 2,Charleroi
13656,Heure,namur,Rue du Bochetay 90,Namur
13657,Onhaye,namur,Rue du Presbytère 11,Namur
13658,Presgaux,namur,RUE DE LA CHAPELLE 39,Charleroi
13659,Sclayn,namur,Tienne des Mésanges 12,Namur
13660,Wépion,namur,,Namur
13661,Dave,namur,Rue de Sedent 44 00.24,Namur
13662,Dinant,namur,Rue des Cerisiers 3,Namur
13663,Namur,namur,,Namur
13664,Seilles,namur,Rue des Carriers 8,Namur
13665,Jemeppe-Sur-Sambre,namur,Route d'Eghezée 16,Namur
13666,Faulx-les-Tombes,namur,Rue du Commerce 7 4,Namur
13667,Rochefort,namur,Rue des Fermes 13 11,Namur
13668,Mettet,namur,Rue Hardimont 2A,Charleroi
13669,Namur,namur,,Namur
13670,Spy,namur,Rue de l'Orniat 51A,Namur
13671,Arsimont,namur,Rue Georges Deprez 3A,Charleroi
13672,Sart-Eustache,namur,,Charleroi
13673,Buissonville,namur,Rue du Busson 61,Namur
13674,Jambes,namur,Montagne Sainte-Barbe 137,Namur
13675,Beauraing,namur,Bel-Air 33,Namur
13676,Seilles,namur,Rue de Tramaka 6 RDC,Namur
13677,Éghezée,namur,Route de Ramillies 216,Namur
13678,Ciney,namur,,Namur
13679,Bonneville,namur,Rue du Centre 134b,Namur
13680,Somme-Leuze,namur,Rue Le Bouchet 1,Namur
13681,Lesve,namur,Rue de l'Église 26,Namur
13682,Jemeppe-Sur-Sambre,namur,Rue du Cimetière 124,Namur
13683,Beauraing,namur,Rue de Bouillon 411,Namur
13684,Ciney,namur,Rue Concorde 42,Namur
13685,Dave,namur,Rue Grande 16,Namur
13686,Ermeton-sur-Biert,namur,,Namur
13687,Anhée,namur,Chaussée de Namur 114,Namur
13688,Hogne,namur,Chemin de Douglas 164,Namur
13689,Sugny,namur,,Namur
13690,Yvoir,namur,Rue de la Plage 6,Namur
13691,Furnaux,namur,Rue de Terwagne 12,Namur
13692,Dinant,namur,Rue Marot 10,Namur
13693,Wépion,namur,,Namur
13694,Yvoir,namur,Rue du Blacet 19,Namur
13695,Ciney,namur,Rue de la Fontaine Morelle 15,Namur
13696,Annevoie-Rouillon,namur,Chaussée de Namur 39,Namur
13697,Gochenée,namur,Rue Marie-Joséphine Pierre,Namur
13698,Jambes,namur,Chemin du Pont de Briques 3 26,Namur
13699,Namur,namur,,Namur
13700,Ohey,namur,du Docteur Verlaine 14,Namur
13701,Ciney,namur,,Namur
13702,Cerfontaine,namur,Avenue des Hêtres 17,Charleroi
13703,Baillonville,namur,,Namur
13704,Andenne,namur,,Namur
13705,Malonne,namur,,Namur
13706,Cerfontaine,namur,AVENUE DE LA SAPINIERE 23,Brussels
13707,Walcourt,namur,,
13708,Andenne,namur,Rue du Levant 10,Namur
13709,Beauraing,namur,Rue des Ardennes 485,Namur
13710,Jambes,namur,,Namur
13711,Membre,namur,,Namur
13712,Dinant,namur,de l'Horloge 7,Namur
13713,Rhisnes,namur,Rue de Gembloux 10,Namur
13714,Andenne,namur,Rue Maurice Bertrand 530 A,Namur
13715,Beauraing,namur,,Namur
13716,Walcourt,namur,rue des Marchais 2 1,Charleroi
13717,PHILIPPEVILLE,namur,Avenue de Samart 17,Charleroi
13718,Saint-Servais,namur,Rue Saint-Donat 16,Namur
13719,Dave,namur,,Namur
13720,Schaltin,namur,Rue du Tige 49,Namur
13721,Feschaux,namur,Rue de Forzée 66,Namur
13722,Jambes,namur,Rue d'Enhaive,Namur
13723,Frasnes,namur,Rue de Mariembourg 6,Charleroi
13724,Ciney,namur,Rue Concorde 44,Namur
13725,Jambes,namur,Rue du Pont des Ardennes 6 4,Namur
13726,Mariembourg,namur,Herdal de Fagnolle 3,Charleroi
13727,Hastière,namur,Rue du Centenaire 42,Namur
13728,Dinant,namur,Rue Saint-Jacques 9 9,Namur
13729,Dave,namur,Rue Julie Dessy 8,Namur
13730,Namur,namur,Rue Henri Lecocq 21,Namur
13731,Dave,namur,Rue Julie Dessy 8,Namur
13732,Jambes,namur,,Namur
13733,Dinant,namur,Rue de la Gaberie 16,Namur
13734,Dinant,namur,Rue Léopold et Victorien Barré 27,Namur
13735,Jambes,namur,,Namur
13736,Beauraing,namur,rue de dinant 111,Namur
13737,Rochefort,namur,,Namur
13738,Assesse,namur,,Namur
13739,Somme-Leuze,namur,,Liege
13740,Beauraing,namur,,Namur
13741,PHILIPPEVILLE,namur,Quartier du Pont De la Folie,Charleroi
13742,Wépion,namur,,Namur
13743,Mesnil-Saint-Blaise,namur,,Namur
13744,Namêche,namur,Rue Emile Vandervelde 11,Namur
13745,Morialmé,namur,Rue Benne Brûlée 9,Charleroi
13746,Jambes,namur,Rue de la Poudrière 85 2,Namur
13747,Rochefort,namur,Rue de Ciney 79,Namur
13748,Hamois,namur,,Namur
13749,Jemeppe-Sur-Sambre,namur,Route d'Eghezée 157,Namur
13750,Jambes,namur,Rue de Dave 174,Namur
13751,Champion,namur,Chaussée de Louvain 755,Namur
13752,Falmagne,namur,Route de Beauraing 58,Namur
13753,Winenne,namur,Rue des Combattants 13,Namur
13754,Sclayn,namur,Rue du Tienne 26,Namur
13755,Vonêche,namur,Rue de Bouillon 429,Namur
13756,Gedinne,namur,Rue Raymond Gridlet 83 b,Namur
13757,Beauraing,namur,Rue de Bouillon 59,Namur
13758,Rochefort,namur,Rue du Tige 6,Namur
13759,Dinant,namur,,Namur
13760,Sart-en-Fagne,namur,Grand-Mont 1 B,Charleroi
13761,Ohey,namur,,Namur
13762,Auvelais,namur,Rue Bois Sainte-Marie 120,Charleroi
13763,Jambes,namur,,Namur
13764,Jemelle,namur,Rue Ravelli 2,Namur
13765,Biesme,namur,Saint Roch 13,Charleroi
13766,Bièvre,namur,,Namur
13767,Gembloux,namur,Chemin de Lovagne 12 4,Namur
13768,Florennes,namur,Rue de Mettet 184,Charleroi
13769,PHILIPPEVILLE,namur,Quartier du Pont De la Folie,Charleroi
13770,Honnay,namur,,Namur
13771,Rochefort,namur,Avenue d'Alost 27 02,Namur
13772,Ohey,namur,,Namur
13773,Ciney,namur,,Namur
13774,Dion,namur,Avenue Belle Vue 15,Namur
13775,Denée,namur,Rue Haute 32,Namur
13776,Somme-Leuze,namur,Rue des Hiboux 65 & 65/1,Namur
13777,Andenne,namur,Chaussée Moncheur de Rieudotte 68 RC3,Namur
13778,Hastière,namur,Rue Marcel Lespagne 48,Namur
13779,Membre,namur,,Namur
13780,Gedinne,namur,Rue des Sapois 26,Namur
13781,Havelange,namur,,Namur
13782,Hastière,namur,Rue de France 57,Namur
13783,Patignies,namur,Sous le Bois 12,Namur
13784,Namur,namur,Quai de l'Ecluse 9 143,Namur
13785,Gesves,namur,Rue de Labas 23,Namur
13786,Ciney,namur,Rue des Stations 21 2.4,Namur
13787,Rochefort,namur,Rue des Fagnoules 6,Namur
13788,Namur,namur,Rue des Fossés Fleuris 61,Namur
13789,Haillot,namur,Rue Saint-Mort 1,Namur
13790,Ciney,namur,Rue Sainte-Barbe 14,Namur
13791,Doische,namur,Rue de la Joncquière 34,Charleroi
13792,Namur,namur,Avenue Albert 1er 36 34,Namur
13793,Yvoir,namur,Avenue Doyen Roger Woine 5 5,Namur
13794,Heure,namur,Le Bochetay 148,Namur
13795,Walcourt,namur,Rue d'Ossogne 10,Charleroi
13796,Dinant,namur,Route de Beauraing,Namur
13797,Couvin,namur,,Charleroi
13798,Assesse,namur,,Namur
13799,Dave,namur,Rue Julie Dessy 8,Namur
13800,Fosses-la-Ville,namur,Rue du Fays 50,Charleroi
13801,Gesves,namur,Rte de Jausse 2,Namur
13802,Gesves,namur,Rte de Jausse 2,Namur
13803,Dave,namur,Rue Julie Dessy 8,Namur
13804,Baronville,namur,Rue de la Potale 16,Namur
13805,Dinant,namur,,Namur
13806,Dinant,namur,Rue Grande 92,Namur
13807,Dave,namur,Rue Julie Dessy 8,Namur
13808,Gesves,namur,Rte de Jausse 2,Namur
13809,Gesves,namur,Rte de Jausse 2,Namur
13810,Sombreffe,namur,Chaussée de Ligny 62 A - B,Charleroi
13811,Doische,namur,rue du Calvaire 15,Charleroi
13812,Ciney,namur,,Namur
13813,Gesves,namur,Rte de Jausse 2,Namur
13814,Lisogne,namur,Chemin des Comognes 8,Namur
13815,Treignes,namur,Courte Rue 2,Charleroi
13816,Couvin,namur,Rue de la Ville 12,Charleroi
13817,Rochefort,namur,rue du Vélodrome 10 01,Namur
13818,Gedinne,namur,,Namur
13819,Anhée,namur,,Namur
13820,Dave,namur,Rue Julie Dessy 8,Namur
13821,Seilles,namur,Rue du Géron 38,Namur
13822,Heure,namur,Rue du Bochetay 131,Namur
13823,Andenne,namur,Chaussée de Ciney 84,Namur
13824,Havelange,namur,Rue des Forges 16 A,Namur
13825,Seilles,namur,Rue du Rivage 49 D001,Namur
13826,Mariembourg,namur,,Charleroi
13827,Namur,namur,,Namur
13828,Fraire,namur,RUE DU MOULIN 13,Charleroi
13829,Rochefort,namur,rue du Vélodrome 14 11,Namur
13830,Rochefort,namur,rue du Vélodrome 12 12,Namur
13831,Courrière,namur,Rue de Poilvache 18,Namur
13832,Willerzie,namur,Rue du Faubourg 22 A,Namur
13833,Hastière,namur,Rue du Durlet 24,Namur
13834,Dave,namur,Avenue Gouverneur Bovesse 30 14,Namur
13835,Houyet,namur,Rue de la Station 15,Namur
13836,Gedinne,namur,Rue de la Chapelle 14,Namur
13837,Houdremont,namur,,Namur
13838,Andenne,namur,Rue Camus 28,Namur
13839,Felenne,namur,Rue de France 58,Namur
13840,Vitrival,namur,,Charleroi
13841,Seilles,namur,Rue de Tramaka 57 b,Namur
13842,Namur,namur,Rue François Dufer 1A,Namur
13843,Fraire,namur,Rue de la Place Verte 6,Charleroi
13844,Ciney,namur,,Namur
13845,Dinant,namur,,Namur
13846,Yvoir,namur,Avenue Doyen Roger Woine 5,Namur
13847,Yvoir,namur,Avenue Doyen Roger Woine 5,Namur
13848,Seilles,namur,Place Joseph Wauters 8,Namur
13849,Yvoir,namur,Avenue Doyen Roger Woine 5,Namur
13850,Namur,namur,Traverse des Muses 13,Namur
13851,Ciney,namur,,Namur
13852,Andenne,namur,Avenue Roi Albert 67 03,Namur
13853,Biesme,namur,Rue Noéchamps 49A,Charleroi
13854,Hastière,namur,rue du Durlet 20,Namur
13855,Mettet,namur,Rue de la Jeunesse 43,Charleroi
13856,Walcourt,namur,Rue de la Fenderie 17,Charleroi
13857,Hanzinne,namur,Rue Mau-Médot 64,Charleroi
13858,Sombreffe,namur,Chaussée de Charleroi 33,Charleroi
13859,Fraire,namur,RUE DE MORIALME 136,Charleroi
13860,Dourbes,namur,RUE DES CARRIERES 18,Charleroi
13861,Saint-Servais,namur,Rue Léopold de Hulster 11,Namur
13862,Hanzinelle,namur,Rue Donveau 3,Charleroi
13863,Auvelais,namur,Rue Bois Sainte-Marie 98 10,Charleroi
13864,Havelange,namur,Rue des Forges 16,Namur
13865,Gimnée,namur,,Charleroi
13866,Gembloux,namur,Rue du Bois 3 3 A13,Namur
13867,Matagne-la-Grande,namur,Rue du Vert Tienne 24,Charleroi
13868,Yvoir,namur,Rue du Moulin 6,Namur
13869,Falisolle,namur,Rue du Gau 14,Charleroi
13870,Vodelée,namur,Rue du Pige 94,Charleroi
13871,Merlemont,namur,Rue du Viveroux 52,Charleroi
13872,Agimont,namur,,Namur
13873,Somme-Leuze,namur,Rue de Petite-Somme 4,Liege
13874,Sorinnes,namur,,Namur
13875,Pesche,namur,,Charleroi
13876,Sovet,namur,,Namur
13877,Jambes,namur,Avenue du Camp 40,Namur
13878,Villers-le-Gambon,namur,Rue de Givet 32,Charleroi
13879,Gembloux,namur,,Namur
13880,Rochefort,namur,,Namur
13881,Hogne,namur,,Namur
13882,Corenne,namur,Rue Grande 5,Charleroi
13883,Évelette,namur,,Namur
13884,Couvin,namur,,Charleroi
13885,Dourbes,namur,RUE DES CARRIERES 18,Charleroi
13886,Gesves,namur,,Namur
13887,Hogne,namur,,Namur
13888,Walcourt,namur,Domaine les Petons 55,Charleroi
13889,Hogne,namur,,Namur
13890,Cerfontaine,namur,Avenue des Bouleaux 25,Charleroi
13891,Nismes,namur,Rue de Regniessart 28,Charleroi
13892,Silenrieux,namur,Rue de Walcourt 2,Charleroi
13893,Achêne,namur,,Namur
13894,Tamines,namur,,Charleroi
13895,Neuville,namur,Allée des Roses 28/A,Charleroi
13896,Fraire,namur,Rue des Minières 48,Charleroi
13897,Auvelais,namur,,Charleroi
13898,Vitrival,namur,,Charleroi
13899,Ligny,namur,,Charleroi
13900,PHILIPPEVILLE,namur,Rue de Namur 62 D,Charleroi
13901,Bois-de-Villers,namur,Rue de la tour 9,Namur
13902,Crupet,namur,,Namur
13903,Jambes,namur,,Namur
13904,Belgrade,namur,Rue Dieudonnée Morel 17 04,Namur
13905,Leuze,namur,,Namur
13906,Biesme,namur,Rue saint roch 2,Charleroi
13907,Fosses-la-Ville,namur,,Namur
13908,Namur,namur,,Namur
13909,Andenne,namur,,Namur
13910,Rochefort,namur,,Namur
13911,Haillot,namur,Rue de Matagne 14,Namur
13912,Jambes,namur,Chaussée de Marche 477,Namur
13913,Wierde,namur,,Namur
13914,Wavreille,namur,Rue de Spolame,Namur
13915,Dave,namur,,Namur
13916,Barvaux-Condroz,namur,Impasse de la Botteresse 4,Namur
13917,Jambes,namur,Rue Champêtre 2 1,Namur
13918,Dave,namur,,Namur
13919,Saint-Servais,namur,Rue des Champs 19,Namur
13920,Beauraing,namur,rue des Vérennes 68,Namur
13921,Bouge,namur,Chaussée de Louvain 443,Namur
13922,Jambes,namur,Rue du Beau Site 9,Namur
13923,Vezin,namur,Rue de Sclaigneau 660A,Namur
13924,Wépion,namur,,Namur
13925,Profondeville,namur,,Namur
13926,Baronville,namur,,Namur
13927,Temploux,namur,des Rys,Namur
13928,Hamois,namur,Rue de Lenny 78,Namur
13929,Gembloux,namur,57 Rue de Perwez,Namur
13930,Fosses-la-Ville,namur,,Namur
13931,Somme-Leuze,namur,Rue du Centre 28,Namur
13932,Agimont,namur,,Namur
13933,Walcourt,namur,Rue Toffette 50,Charleroi
13934,Daussoulx,namur,Rue de l'Echangeur 4,Namur
13935,Dinant,namur,,Namur
13936,Falmignoul,namur,Aux Roches 10,Namur
13937,Baillamont,namur,Rue d'Oury 23,Namur
13938,Jambes,namur,Chaussée de Marche 477,Namur
13939,Mazy,namur,Rue de Marsannay la Côte 54,Namur
13940,Ligny,namur,Rue du Comté 49,Charleroi
13941,Aublain,namur,de Cerfontaine 87,Charleroi
13942,Anhée,namur,,Namur
13943,Yvoir,namur,Rue des Vergers 3,Namur
13944,Arsimont,namur,,Charleroi
13945,Beauraing,namur,Rue de Bouillon 43,Namur
13946,Ohey,namur,Rue de Ciney 73 2,Namur
13947,Gembloux,namur,Avenue Général Mellier 2,Namur
13948,Hogne,namur,Chemin de douglas 180b,Namur
13949,Fernelmont,namur,Rue Albert Ier 55,Namur
13950,Moustier-Sur-Sambre,namur,,Namur
13951,Floreffe,namur,Rue de Robersart 32,Namur
13952,Jemelle,namur,Allée de la Sapinière 14,Namur
13953,Sombreffe,namur,Chaussée de Chastre 109a,Charleroi
13954,PHILIPPEVILLE,namur,,Charleroi
13955,Arsimont,namur,Rue Fosse-aux-Chênes 1 A,Charleroi
13956,Wanlin,namur,Rue du Biran 15,Namur
13957,Arsimont,namur,,Charleroi
13958,Namur,namur,,Namur
13959,Seilles,namur,Rue du Rivage 118 2,Namur
13960,Beauraing,namur,,Namur
13961,Namur,namur,,Namur
13962,Walcourt,namur,Rue des minières 56,Charleroi
13963,Floreffe,namur,Rue de Frégimont 19,Namur
13964,Oignies-En-Thiérache,namur,d'Olloy 31,Charleroi
13965,Arsimont,namur,,Charleroi
13966,Namur,namur,,Namur
13967,Bouge,namur,Rue Sainte-Rita 50,Namur
13968,Falisolle,namur,Rue de Fosses 27,Charleroi
13969,Emptinne,namur,,Namur
13970,Leuze,namur,rue des Mésanges 9A,Namur
13971,Gedinne,namur,Rue d'Houdremont 28,Namur
13972,Éghezée,namur,Rue de la Gare 20,Namur
13973,Gourdinne,namur,,Charleroi
13974,Marche-les-Dames,namur,Rue de Bayet 89,Namur
13975,Godinne,namur,,Namur
13976,Ciney,namur,Rue du Pré Mahoux,Namur
13977,Namur,namur,,Namur
13978,Namur,namur,,Namur
13979,Leuze,namur,rue des Mésanges 11,Namur
13980,Leuze,namur,rue des Mésanges 9B,Namur
13981,Éghezée,namur,Tige Caton A.2.1,Namur
13982,Chevetogne,namur,,Namur
13983,Assesse,namur,,Namur
13984,Malonne,namur,Rue Joseph Massart 59,Namur
13985,Foy-Notre-Dame,namur,Rue Chapelle Saint-Donat 3,Namur
13986,Fernelmont,namur,,Namur
13987,Dinant,namur,Rue Arthur Defoin 77,Namur
13988,Saint-Denis,namur,place albert 1er 11,Namur
13989,Fernelmont,namur,,Namur
13990,Mouzaive,namur,,Namur
13991,Auvelais,namur,Avenue de la libération 06,Charleroi
13992,Fernelmont,namur,,Namur
13993,Gimnée,namur,d'Aremberg 17,Charleroi
13994,Floreffe,namur,Rue des Crayats 2B,Namur
13995,Namur,namur,Chemin des Vignobles 3,Namur
13996,Arsimont,namur,Rue du Palton 84A,Charleroi
13997,Vitrival,namur,Rue de la Giloterie 14,Charleroi
13998,Namur,namur,Rue Julie Billiart 50,Namur
13999,Andenne,namur,,Namur
14000,Malonne,namur,,Namur
14001,Haillot,namur,,Namur
14002,Haillot,namur,,Namur
14003,Doische,namur,RUE PHILIPPE BUCHEZ 10,Charleroi
14004,Hamois,namur,,Namur
14005,Faulx-les-Tombes,namur,Chaussée de Gramptinne 67B,Namur
14006,Floreffe,namur,,Namur
14007,Tarcienne,namur,Rue du Lumarais 613,Charleroi
14008,Gesves,namur,,Namur
14009,Namur,namur,Avenue Léopold II 34,Namur
14010,Couvin,namur,Rue Célestin Denis 80,Charleroi
14011,Flawinne,namur,,Namur
14012,Pondrôme,namur,Rue d'Esclaye 3,Namur
14013,Rochefort,namur,Rue de Serinchamps 27,Namur
14014,Gesves,namur,Route d'Andenne 59,Namur
14015,Jambes,namur,Rue du Vieux Bon Dieu 15,Namur
14016,Heure,namur,Rue Fréchalle 19,Namur
14017,Malonne,namur,Avenue de la Vecquée 253,Namur
14018,Vedrin,namur,fernand stimart 17B,Namur
14019,Ernage,namur,,Namur
14020,Spontin,namur,,Namur
14021,Lesve,namur,,Namur
14022,Jambes,namur,,Namur
14023,Jemeppe-Sur-Sambre,namur,,Namur
14024,Durnal,namur,,Namur
14025,Namur,namur,Avenue de la Vecquée 253,Namur
14026,Beuzet,namur,,Namur
14027,Forville,namur,Ruelle Pirmez 3,Namur
14028,Hamois,namur,,Namur
14029,Hamois,namur,,Namur
14030,Anseremme,namur,Rue des Quèwées 13,Namur
14031,Bolinne,namur,Rue du Ruau 23,Namur
14032,Évrehailles,namur,,Namur
14033,Naninne,namur,,Namur
14034,Naninne,namur,,Namur
14035,Naninne,namur,,Namur
14036,Gembloux,namur,,Namur
14037,Naninne,namur,,Namur
14038,Naninne,namur,,Namur
14039,Anhée,namur,,Namur
14040,Lisogne,namur,,Namur
14041,Naninne,namur,,Namur
14042,Andenne,namur,,Namur
